13.05746,19.87791,19.55990,18.56464,3.46800,4.73090,29.38341,121.67162,29.75952,46.98721,112.32121,27.74795,55.46812,102.57400,28.42694,1.00000
19.90938,11.90683,20.51336,23.03476,4.62632,3.97292,27.45249,103.34579,35.76017,49.08360,103.99689,36.51292,54.32689,97.19089,39.77798,1.00000
3.69326,18.72930,18.88871,15.80111,6.06310,2.74048,33.76843,119.08980,32.47935,52.87768,111.07660,29.28738,57.09522,101.04811,32.40433,1.00000
21.81585,10.40551,18.87736,24.91830,3.18425,4.98188,16.91109,117.23504,34.33628,43.48356,113.95998,35.16327,50.62649,105.80852,38.41984,1.00000
18.56140,9.74290,20.36867,30.82083,5.29636,7.70432,31.24882,100.25919,42.36288,68.79836,95.32738,44.89655,84.16451,90.61923,50.25053,1.00000
15.42337,9.33673,5.74259,30.22626,3.31091,5.30510,51.55582,84.78220,53.53255,82.50233,83.56651,53.31416,90.84132,78.91006,65.49993,1.00000
11.64039,20.70754,28.21624,15.96812,5.37488,2.93577,28.06645,123.45334,26.21160,47.24062,113.91553,24.85324,56.44974,102.23854,26.24518,1.00000
15.38319,13.24127,36.50018,9.08306,3.34305,5.39432,25.58780,133.54997,21.88328,41.35369,124.90951,23.55285,46.71659,113.25632,28.31318,1.00000
21.70581,9.01299,22.51022,45.26585,12.58931,8.51494,135.09627,33.56195,25.27077,120.53360,51.58533,22.62623,124.86273,42.17047,16.66283,1.00000
13.20800,11.91085,18.57905,8.59249,2.86106,3.82165,34.86013,116.96697,30.86554,49.86365,112.46078,29.04734,50.77954,92.01060,39.61996,1.00000
8.90580,8.05550,7.91619,55.01872,1.04917,8.13086,25.40060,146.76140,25.33901,17.16660,140.97002,20.30432,57.73503,116.00539,32.50402,1.00000
9.17343,6.57618,8.80805,49.79778,1.21291,8.38717,27.49688,154.92992,14.91638,14.26853,147.04010,13.33573,56.01122,122.94067,25.33336,1.00000
14.90049,12.64593,17.46565,12.89076,4.23622,4.47937,18.37852,132.99001,29.24274,31.05145,127.63982,28.96499,37.35292,113.25930,36.12097,1.00000
19.24060,4.21296,21.67010,60.30181,3.53776,0.49942,101.08479,86.19859,55.38467,79.51572,95.12496,50.58084,43.76780,107.25412,40.48196,1.00000
11.77706,2.68981,16.36059,43.19908,2.00603,5.83272,33.86538,163.16972,5.97809,30.33154,158.05429,11.33191,53.70108,144.69801,12.02587,1.00000
8.28622,16.72245,17.36279,15.07628,4.14353,4.69905,33.89246,114.83064,30.79266,51.96171,103.92209,29.71911,58.24032,94.21848,32.33170,1.00000
7.82059,13.65307,17.85447,22.88462,8.16728,11.42783,56.19024,91.28921,51.95052,73.69566,94.77408,44.93029,75.08889,87.78732,54.91450,1.00000
19.74607,1.63204,17.72390,47.01324,5.80418,7.02660,54.77631,138.44243,17.77913,24.66623,135.32996,23.59296,35.91022,131.43520,16.90412,1.00000
15.50033,10.34023,15.65476,30.74435,7.07804,3.73106,49.80073,81.72010,54.77791,83.87985,81.64447,55.26499,92.67985,78.33009,63.73259,1.00000
16.10914,10.92086,35.22074,9.49968,3.58035,5.40887,21.55221,135.96391,21.08174,37.45663,128.76076,22.36796,46.63528,117.94650,25.61820,1.00000
